"","ID","Chla","Depth","Area","WRT","Vol","T","TI","TrophicIndex"
"3458","111796",26.6,13.5,2.34,224.5,31500000,21.375951,"2","3"
"3459","111797",6.1,4.8,2.86,45.2,13630000,20.952045,"1","2"
"3460","111798",2.1,3.2,1.03,22.5,3320000,20.952045,"1","2"
"3461","111800",3.4,7.2,1.71,416.1,12260000,18.226935,"1","2"
"3462","111801",129.4,2.9,1.19,0.1,3440000,21.880601,"3","4"
"3463","111802",110,8.8,1.45,377.3,12710000,18.933445,"3","4"
"3464","111805",44,2.7,1.15,980.3,3050000,23.132133,"3","4"
"3465","111806",13.5,2,1,203.6,1970000,19.246328,"2","3"
"3466","111807",10.2,2.5,1.35,26,3320000,20.952045,"2","3"
"3467","111810",18.8,14.5,1.97,250.2,28600000,21.375951,"2","3"
"3468","111813",10,6.1,1.6,267,9780000,18.226935,"2","3"
"3469","111817",6.3,3.7,1.23,65.5,4550000,21.648462,"1","2"
"3470","111819",11.1,7.1,7.7,1655.6,54500000,22.072368,"2","3"
"3471","111821",3.4,15.2,3.23,301.7,4.9e+07,21.375951,"1","2"
"3472","111825",4.9,17.6,2.94,293.2,51800000,21.648462,"1","2"
"3473","111826",16,26.5,1.67,534.7,44400000,21.648462,"2","3"
"3474","111829",1.4,2.9,1.19,114.3,3390000,15.713778,"1","1"
"3475","111830",7.3,6.3,1.91,2.4,12100000,21.618183,"2","3"
"3476","111832",0.8,1,1.1,258.5,1120000,21.365858,"1","1"
"3477","111835",55,3.2,2.12,53.2,6790000,20.952045,"3","4"
"3478","111838",18.1,4.3,5.64,613.7,24130000,21.184184,"2","3"
"3479","111839",24.3,5.9,2.19,1.8,1.3e+07,23.02111,"2","3"
"3480","111843",4.2,12.9,1.13,592.8,14600000,20.49786,"1","2"
"3481","111844",9.1,1.8,1.16,1.2,2150000,21.032789,"2","3"
"3482","111847",73.2,1.9,2.69,506.2,4990000,23.132133,"3","4"
"3483","111851",1.2,22.4,1.1,208.7,24700000,16.35973,"1","1"
"3484","111852",3.6,4.8,1.52,148.2,7250000,20.49786,"1","2"
"3485","111855",128.7,6,1.3,621.6,7790000,20.49786,"3","4"
"3486","111856",33.9,3,2.56,54.2,7620000,22.021903,"3","4"
"3487","111857",8.5,4.7,2.13,776.4,9930000,18.933445,"2","3"
"3488","111858",7,5.1,6.31,1476.7,32150000,22.021903,"1","2"
"3489","111859",3.9,8,1.24,524.8,9930000,18.741678,"1","2"
"3490","111860",7,7.9,2.12,435.8,16800000,19.831722,"1","2"
"3491","111861",7.5,2.3,7.2,113.7,16400000,20.49786,"2","3"
"3492","111863",3.3,17,9,523.6,1.53e+08,19.771164,"1","2"
"3493","111864",16.8,11.5,6.63,299.3,76500000,19.912466,"2","3"
"3494","111867",27.2,9.1,6.33,62.3,57500000,19.912466,"2","3"
"3495","111868",16.2,16.4,2.07,160.5,33900000,20.49786,"2","3"
"3496","111869",3.3,3.7,1.19,129.3,4430000,18.226935,"1","2"
"3497","111871",25.2,8.3,1.21,214.9,10060000,20.49786,"2","3"
"3498","111872",9.6,4.7,1,58.9,4760000,18.226935,"2","3"
"3499","111874",6.6,5.7,1.95,37.5,11130000,18.933445,"1","2"
"3500","111875",1.9,18.7,7.67,1097.9,143800000,21.375951,"1","1"
"3501","111877",48.9,35.1,1.05,664.2,36900000,21.769578,"3","4"
"3502","111878",8.9,8.3,1.91,177.5,15830000,19.831722,"2","3"
"3503","111880",17.7,12,1.08,1032.4,12930000,20.49786,"2","3"
"3504","111883",4,3.4,2.93,71.6,9990000,20.861208,"1","2"
"3505","111885",33,16.7,2.02,866.1,33600000,21.769578,"3","4"
"3506","111886",72.5,15.2,2.05,685.2,31200000,21.91088,"3","4"
"3507","111889",12.5,34.6,6.62,168,229400000,18.953631,"2","3"
"3508","111890",14.3,4.5,8.33,79.4,37500000,20.49786,"2","3"
"3509","111892",18.6,11.7,1.59,113.2,18500000,19.831722,"2","3"
"3510","111894",16.2,9.3,2.94,967.4,27420000,19.831722,"2","3"
"3511","111895",25.2,3.1,1.18,519.7,3680000,19.771164,"2","3"
"3512","111897",8.5,10.7,1.2,41.3,12800000,20.49786,"2","3"
"3513","111899",8.1,7.4,3.26,395.1,2.4e+07,21.517253,"2","3"
"3514","111903",11.4,11,1.96,35712.7,21600000,20.49786,"2","3"
"3515","111905",27.657,1.2,3.46,2122.5,4030000,21.093347,"2","3"
"3516","111908",11.4,4.5,2.31,311.9,10450000,20.063861,"2","3"
"3517","111911",195.8,8.2,1.58,2408.2,12900000,22.153112,"3","4"
"3518","111912",59.5,3.9,2.4,102.3,9330000,20.003303,"3","4"
"3519","111919",19.4,5.7,2.06,539.5,11700000,22.153112,"2","3"
"3520","111920",3.1,19.1,4.77,106,91200000,15.966103,"1","2"
"3521","111922",248,17.2,1.51,7339.7,2.6e+07,22.587111,"3","4"
"3522","111928",102,8.5,5.59,55092.6,47600000,21.941159,"3","4"
"3523","111933",64.8,7.6,2.83,251.5,21600000,20.275814,"3","4"
"3524","111934",29.7,2.2,1.08,128.1,2350000,21.093347,"2","3"
"3525","111938",23.8,6.5,9.16,504.5,59500000,21.50716,"2","3"
"3526","111941",16.9,6.5,1.19,54.5,7770000,21.50716,"2","3"
"3527","111943",6.2,11.5,3.01,58.9,34500000,22.153112,"1","2"
"3528","111946",1.3,2.3,1.47,85.6,3420000,15.875266,"1","1"
"3529","111951",8.4,11.8,1.22,441.4,14300000,20.921766,"2","3"
"3530","111954",25.1,83.2,2.27,94.8,188800000,21.174091,"2","3"
"3531","111955",1.3,8.5,1.51,374.6,12850000,20.921766,"1","1"
"3532","111958",2.8,6.8,1.17,4397.7,7980000,19.771164,"1","2"
"3533","111963",19.8,43.2,7.53,227.7,325100000,21.153905,"2","3"
"3534","111967",10.2,6.8,1.51,249.2,10270000,20.063861,"2","3"
"3535","111973",70.467,14.4,9.73,5334,140100000,20.972231,"3","4"
"3536","111975",3,5.6,1.94,12572,10860000,13.018947,"1","2"
"3537","111977",5.9,31.4,1.81,4464.3,56700000,22.153112,"1","2"
"3538","111982",21.5,6.2,7.39,7690.9,45850000,25.433337,"2","3"
"3539","111987",7.2,14.4,2.79,1072.3,40300000,22.294414,"2","3"
"3540","111992",71.1,5.1,4.83,49.8,24620000,20.538232,"3","4"
"3541","111993",19,1.6,1.92,208.4,3030000,21.517253,"2","3"
"3542","111994",16,10.1,2.22,1012.7,22400000,21.517253,"2","3"
"3543","112003",3.7,23,2.47,14266.3,56700000,20.891487,"1","2"
"3544","112008",18.9,0.9,1.12,111.4,950000,21.577811,"2","3"
"3545","112009",16.3,8.7,3.74,443.2,32700000,20.719906,"2","3"
"3546","112010",0.8,12.8,6.54,568.9,83900000,20.39693,"1","1"
"3547","112012",61.9,3.7,1.63,199.2,6060000,22.778878,"3","4"
"3548","112013",1.1,7.7,6.36,83.2,49300000,18.98391,"1","1"
"3549","112015",11.8,8.7,8.41,30092.6,72800000,22.385251,"2","3"
"3550","112019",88.8,7.7,2.09,901.4,16200000,20.003303,"3","4"
"3551","112023",13.8,9.5,5.28,9.6,5e+07,21.40623,"2","3"
"3552","112028",14.1,11.8,4.88,290.1,57700000,21.50716,"2","3"
"3553","112033",51.1,37.7,2.87,224.7,108200000,20.538232,"3","4"
"3554","112034",2.5,6.5,1.91,357.7,12300000,19.771164,"1","2"
"3555","112037",5.3,28.2,8.59,9482.1,242500000,21.50716,"1","2"
"3556","112038",22.8,2.2,1.27,411.5,2840000,23.253249,"2","3"
"3557","112043",3.931,32.7,6.42,29297.8,210100000,19.771164,"1","2"
"3558","112044",2.1,22.2,2.1,195.2,46600000,21.042882,"1","2"
"3559","112046",39.7,13.2,1.45,357.1,19100000,20.588697,"3","4"
"3560","112048",1.8,14.4,3.07,987.6,44200000,7.720122,"1","1"
"3561","112049",1.511,13.9,1.64,211.3,22800000,15.733964,"1","1"
"3562","112050",55.3,5.5,5.71,0.8,31600000,22.21367,"3","4"
"3563","112052",86.7,8.6,2.33,3454.9,2e+07,23.253249,"3","4"
"3564","112053",16.5,6.9,3.6,515.2,24880000,22.667855,"2","3"
"3565","112054",49.95,8.5,3.05,15046.3,2.6e+07,23.253249,"3","4"
"3566","112055",14.4,11.1,5.54,292.9,61300000,20.003303,"2","3"
"3567","112056",15.8,11.6,2.05,535.2,23670000,15.683499,"2","3"
"3568","112057",0.5,8.7,1.23,2055.8,10660000,15.683499,"1","1"
"3569","112059",1.2,22.9,3.99,520.8,91300000,20.90158,"1","1"
"3570","112061",1.8,14.7,1.19,4403.2,17500000,13.33183,"1","1"
"3571","112062",34.8,4,1.79,87.7,7220000,21.426416,"3","4"
"3572","112063",61.2,6.5,3.02,1169.3,19700000,24.484595,"3","4"
"3573","112064",5.1,0.9,1.74,3,1520000,21.476881,"1","2"
"3574","112066",7,14,3.29,587.6,46100000,20.639162,"1","2"
"3575","112067",36.7,16.3,5.38,277.2,87600000,22.01181,"3","4"
"3576","112068",6,17.6,2.16,472.4,3.8e+07,21.567718,"1","2"
"3577","112071",2.9,22.5,4.29,2875.6,96400000,22.667855,"1","2"
"3578","112080",40.967,7.7,8.24,29351.8,63400000,22.072368,"3","4"
"3579","112082",49.9,9.9,4.29,376.4,42600000,23.243156,"3","4"
"3580","112084",3.9,19.3,9.58,290.3,184700000,21.396137,"1","2"
"3581","112085",11.5,10.7,1.81,7446,19300000,20.144605,"2","3"
"3582","112088",129.367,5.8,9.97,12431.4,5.8e+07,25.917801,"3","4"
"3583","112089",40.925,49.4,3.24,211.5,160200000,22.183391,"3","4"
"3584","112095",3.171,8,1.93,122.5,15410000,12.312437,"1","2"
"3585","112099",34.4,9.2,8.25,361.4,7.6e+07,20.639162,"3","4"
"3586","112101",22.1,1.4,3.11,148.4,4350000,24.484595,"2","3"
"3587","112102",29.3,5.5,2.7,414.8,14770000,23.556039,"2","3"
"3588","112106",3.6,29.9,4.16,131102.7,124600000,20.144605,"1","2"
"3589","112107",25.05,5.6,1.14,86.9,6380000,22.01181,"2","3"
"3590","112108",54.6,4.1,1.86,31.9,7650000,22.657762,"3","4"
"3591","112109",2.5,7.9,1.46,511.1,11440000,20.144605,"1","2"
"3592","112111",13.5,7.2,1.63,827.7,11800000,23.162412,"2","3"
"3593","112112",3.3,13.5,1.33,3306.9,1.8e+07,17.338751,"1","2"
"3594","112115",60.7,17.6,2.92,620.3,51400000,12.312437,"3","4"
"3595","112118",27.6,10.9,6.09,340,66600000,20.639162,"2","3"
"3596","112119",32.6,2.7,1.07,18,2880000,22.324693,"3","4"
"3597","112120",6.6,2.3,1.4,4048.5,3150000,20.144605,"1","2"
"3598","112121",1.2,13.3,1.86,569.3,24840000,12.231693,"1","1"
"3599","112122",79.2,9.2,5.32,2007,48900000,24.484595,"3","4"
"3600","112124",14.5,2.4,1.42,1337.1,3470000,20.144605,"2","3"
"3601","112126",8.421,4.5,5.07,235.6,22700000,12.231693,"2","3"
"3602","112129",34.8,7.1,1.51,478.6,10750000,21.375951,"3","4"
"3603","112133",2.7,4.1,4.72,10311.5,19600000,20.972231,"1","2"
"3604","112134",23.4,3,1.13,138.1,3410000,22.607297,"2","3"
"3605","112135",13.5,5.7,2.75,155.5,15640000,22.657762,"2","3"
"3606","112138",106.6,8.3,2.76,1381.6,22800000,22.657762,"3","4"
"3607","112141",17,9.7,2.02,678.6,19700000,23.162412,"2","3"
"3608","112142",83.3,2.4,1.16,58.8,2830000,22.324693,"3","4"
"3609","112143",4.5,7.3,2.63,25,19100000,22.304507,"1","2"
"3610","112144",1,14.6,2.79,15.5,40700000,21.850322,"1","1"
"3611","112146",1.4,13.1,1.05,158.9,13800000,12.231693,"1","1"
"3612","112147",28.6,9.8,4.59,466.7,45200000,21.234649,"2","3"
"3613","112153",2.11,18.2,1.51,16.6,27400000,19.266514,"1","2"
"3614","112155",130,5.9,1.18,131.6,6980000,21.567718,"3","4"
"3615","112158",52.733,13.2,4.6,96.1,60800000,21.476881,"3","4"
"3616","112162",24.8,0.9,2.07,389.8,1780000,23.535853,"2","3"
"3617","112164",2.2,23.4,5.34,402.7,125300000,12.372995,"1","2"
"3618","112169",43.7,13.3,2.37,547.4,31500000,21.234649,"3","4"
"3619","112172",16,1.8,1.34,34.5,2390000,23.52576,"2","3"
"3620","112173",318.2,10.1,3.62,10360.2,36700000,24.484595,"3","4"
"3621","112178",1.9,9.8,1.21,740.6,11840000,12.988668,"1","1"
"3622","112182",144.8,10.2,7.71,295.7,78600000,21.799857,"3","4"
"3623","112183",2.2,48,1.22,718.5,58600000,17.944331,"1","2"
"3624","112188",6.8,2.5,1.22,17.8,3110000,23.061482,"1","2"
"3625","112189",95.6,2.3,1.9,100.9,4450000,22.587111,"3","4"
"3626","112197",11.6,3.3,1.23,149,4050000,22.768785,"2","3"
"3627","112202",7.2,13.8,4.88,9765.6,67500000,17.944331,"2","3"
"3628","112205",10.2,2.6,1.4,15.5,3660000,23.061482,"2","3"
"3629","112207",20,39.4,1.89,1769.3,74600000,23.031203,"2","3"
"3630","112209",4.6,17.3,3.79,824.9,65500000,22.829343,"1","2"
"3631","112210",19.2,41.9,5.69,1607.8,238100000,23.979945,"2","3"
"3632","112213",4.2,41.5,8.92,205.6,3.7e+08,18.701306,"1","2"
"3633","112214",44.2,18.3,1.33,490.8,24300000,24.090968,"3","4"
"3634","112215",12.8,3.5,1.09,53.5,3820000,21.870508,"2","3"
"3635","112216",6.3,8.2,9.96,849,81200000,13.493318,"1","2"
"3636","112218",6.7,3,1.17,17,3450000,23.061482,"1","2"
"3637","112223",31.6,14.8,8.15,681.6,120900000,23.788178,"3","4"
"3638","112224",147.2,4.9,4.7,893.9,22940000,22.587111,"3","4"
"3639","112227",33.5,29.1,5.63,258.8,163800000,22.768785,"3","4"
"3640","112228",0.8,4.2,1.31,116.3,5500000,22.163205,"1","1"
"3641","112231",315,3.1,1.34,256.9,4130000,23.979945,"3","4"
"3642","112234",0.5,9.7,1.83,964.5,17830000,14.452153,"1","1"
"3643","112235",100.2,1.7,1.63,84.8,2700000,23.505574,"3","4"
"3644","112241",21.425,48.1,3.45,2110,165900000,21.70902,"2","3"
"3645","112242",8.8,11.1,8.12,1070.6,9e+07,23.192691,"2","3"
"3646","112249",62,11.4,2.27,27356.9,2.6e+07,17.944331,"3","4"
"3647","112250",8.4,2.6,8.1,131.4,20990000,24.040503,"2","3"
"3648","112252",41.6,7.2,6.76,398.4,48400000,22.577018,"3","4"
"3649","112253",14.8,26.7,4.74,175.1,126500000,22.183391,"2","3"
"3650","112254",47.3,1.9,2.13,198,3970000,24.040503,"3","4"
"3651","112259",1.7,4.5,1.01,1168.7,4540000,23.788178,"1","1"
"3652","112260",19.2,0.7,1.57,9,1170000,23.132133,"2","3"
"3653","112264",91.9,10.5,2.37,81.2,24860000,22.021903,"3","4"
"3654","112265",40.2,83.5,5.24,571.5,437900000,17.944331,"3","4"
"3655","112267",13,14,2.37,420.9,33200000,21.870508,"2","3"
"3656","112270",1.3,5.4,1.38,12442.1,7520000,23.132133,"1","1"
"3657","112277",4.2,1.8,3.63,8,6710000,20.49786,"1","2"
"3658","112280",12.5,50.8,5.54,320.5,281400000,22.556832,"2","3"
"3659","112283",0.9,1.5,1.37,353.6,2050000,23.344086,"1","1"
"3660","112284",11.45,0.8,1.44,199.1,1120000,24.464409,"2","3"
"3661","112285",23.9,4.9,1.04,223.3,5090000,24.605711,"2","3"
"3662","112288",4.3,1.2,2.1,116,2600000,22.486181,"1","2"
"3663","112290",31.775,3.2,1.5,161.5,4770000,24.656176,"3","4"
"3664","112294",6,0.9,1.42,10.7,1310000,23.202784,"1","2"
"3665","112302",5,12.1,7.45,76.4,9e+07,16.723078,"1","2"
"3666","112304",36.7,11.2,2.72,817.2,30500000,24.23227,"3","4"
"3667","112305",100.4,7.3,3.38,31.4,24800000,23.202784,"3","4"
"3668","112309",1.6,24.8,2.04,88.3,50700000,11.787601,"1","1"
"3669","112310",47,12,2.56,180.2,30800000,21.961345,"3","4"
"3670","112314",2.9,34.5,6.33,369.3,218300000,23.778085,"1","2"
"3671","112315",14.2,1.8,1.16,308.8,2080000,23.202784,"2","3"
"3672","112316",0.6,46.8,1.21,8087.6,56600000,8.567934,"1","1"
"3673","112319",29.5,2.1,1.81,69,3730000,22.637576,"2","3"
"3674","112321",17.7,1.7,2.75,86.5,4650000,24.43413,"2","3"
"3675","112323",57.3,7.8,3.56,191.9,27800000,23.42483,"3","4"
"3676","112324",1.3,48.3,1.91,148.3,92200000,16.86438,"1","1"
"3677","112328",1.4,8.1,1.6,497.7,12900000,11.787601,"1","1"
"3678","112330",2.2,69.5,6.3,66.7,437900000,20.447395,"1","2"
"3679","112331",57,2,1.12,67.6,2230000,23.202784,"3","4"
"3680","112332",54.5,0.7,1.15,94.7,820000,24.43413,"3","4"
"3681","112333",3.6,17.4,3.89,2674.3,67700000,13.493318,"1","2"
"3682","112334",12.3,2.2,1.18,163.1,2630000,23.202784,"2","3"
"3683","112339",216,1.7,2.21,208.2,3670000,23.202784,"3","4"
"3684","112341",1.3,26,6.42,7559.3,167200000,8.567934,"1","1"
"3685","112343",44.2,38.5,4.64,108.6,178900000,21.577811,"3","4"
"3686","112345",6.175,4.9,1.87,2598.3,9200000,24.767199,"1","2"
"3687","112353",26,12.6,2.64,117.4,33300000,22.768785,"2","3"
"3688","112357",27.4,14.3,7.51,316.5,107400000,21.577811,"2","3"
"3689","112358",7.6,19.2,1.56,414.6,29800000,22.768785,"2","3"
"3690","112362",27.1,1.2,1.7,60.4,2020000,24.706641,"2","3"
"3691","112364",21,7.1,2.3,31.3,16420000,16.723078,"2","3"
"3692","112366",9.8,11.4,1.29,2025.5,14700000,22.465995,"2","3"
"3693","112368",16.3,7.4,1.39,207,10340000,18.257214,"2","3"
"3694","112369",29.3,14,1.8,736.5,25200000,23.313807,"2","3"
"3695","112370",47.8,3.5,4.11,343.6,14400000,20.669441,"3","4"
"3696","112374",0.5,2.8,1.4,117.3,3940000,23.344086,"1","1"
"3697","112375",1.7,20.8,1.19,3363.3,24700000,13.493318,"1","1"
"3698","112376",10.8,10.8,1.27,156,13720000,21.577811,"2","3"
"3699","112377",1,4.8,2.72,187.7,13170000,8.567934,"1","1"
"3700","112380",2.3,2.4,1.21,63.4,2870000,23.344086,"1","2"
"3701","112382",2.682,19.6,6.57,100.6,128900000,22.122833,"1","2"
"3702","112383",39.9,8.9,5.53,491.4,4.9e+07,23.697341,"3","4"
"3703","112388",23,46.5,7.82,357,363600000,22.657762,"2","3"
"3704","112389",34.4,13.6,2.44,487.6,33200000,24.625897,"3","4"
"3705","112390",84.8,3.2,2.46,164.6,7750000,23.889108,"3","4"
"3706","112394",29.8,13.6,3.51,791.6,47600000,24.817664,"2","3"
"3707","112399",11.6,1.5,1.93,25.9,2900000,16.803822,"2","3"
"3708","112400",2,29.4,1.72,39043.2,50600000,20.649255,"1","1"
"3709","112403",121.4,10.3,1.39,518.8,14300000,24.817664,"3","4"
"3710","112405",72,11,2.5,423.1,27600000,24.454316,"3","4"
"3711","112406",6.1,17.7,3.27,599.4,57900000,24.817664,"1","2"
"3712","112407",7.025,21.3,5.58,1655.9,118610000,11.636206,"2","3"
"3713","112417",1.6,2.7,1.33,440.5,3540000,20.053768,"1","1"
"3714","112419",0.2,22.4,5.86,452.2,1.31e+08,10.465418,"1","1"
"3715","112420",115,0.9,3.02,33.2,2620000,23.132133,"3","4"
"3716","112421",14,5.5,1.8,112,9900000,25.604918,"2","3"
"3717","112425",11.5,11.7,1.42,522.4,16700000,24.817664,"2","3"
"3718","112426",2.4,0.8,1.26,25.6,1e+06,24.141433,"1","2"
"3719","112427",93.6,16.8,2.05,161,34500000,23.132133,"3","4"
"3720","112429",33.8,2.5,1.04,251.3,2560000,24.817664,"3","4"
"3721","112430",20,3.2,1,4644.5,3210000,20.649255,"2","3"
"3722","112431",8.2,0.8,1.03,0.1,860000,21.143812,"2","3"
"3723","112432",33.9,5.7,1.36,153.4,7700000,25.433337,"3","4"
"3724","112433",13,10.6,2.14,642.4,22700000,23.091761,"2","3"
"3725","112436",15.6,12.5,1.55,391.2,19400000,23.788178,"2","3"
"3726","112439",4.2,18.3,6.83,6371.6,124970000,9.314816,"1","2"
"3727","112442",132,2.5,9.61,141.6,23960000,25.433337,"3","4"
"3728","112445",91.3,3.2,1.86,208.1,5930000,25.292035,"3","4"
"3729","112447",14,26.7,1.17,1.5,31200000,23.253249,"2","3"
"3730","112448",14.7,5.9,1.62,1.2,9590000,21.91088,"2","3"
"3731","112449",14.5,7.3,2.57,2734.4,18900000,12.796901,"2","3"
"3732","112454",6.4,8.5,1.39,388,11800000,23.919387,"1","2"
"3733","112455",16.3,3.7,1.24,189.8,4620000,24.504781,"2","3"
"3734","112462",1.8,26,2,11.1,5.2e+07,14.502618,"1","1"
"3735","112464",113.1,0.9,1.05,9.9,950000,20.174884,"3","4"
"3736","112467",89.55,0.7,1.13,26.2,830000,23.697341,"3","4"
"3737","112476",2.7,10.9,1.21,312.4,13200000,15.310058,"1","2"
"3738","112479",24.3,9.8,1.79,643,17500000,23.92948,"2","3"
"3739","112484",14.2,20.5,8.24,625.2,168800000,12.645506,"2","3"
"3740","112485",35.3,3.4,7.38,8.7,24950000,25.069989,"3","4"
"3741","112486",5.4,1.7,1.86,238.6,3260000,24.878222,"1","2"
"3742","112488",68.4,6.5,5.67,115.9,3.7e+07,25.069989,"3","4"
"3743","112490",4.8,16.3,2.84,243.9,46300000,22.950459,"1","2"
"3744","112493",17.3,5.3,1.38,1.4,7250000,25.493895,"2","3"
"3745","112501",12.6,23,1.34,444.2,30700000,23.92948,"2","3"
"3746","112502",34.3,3.5,1.48,0.8,5110000,25.493895,"3","4"
"3747","112503",2.4,22.2,3.7,316.3,82090000,14.502618,"1","2"
"3748","112506",12,105.9,4.82,147,509900000,19.18577,"2","3"
"3749","112508",52.4,5.6,7.98,584.6,44800000,24.605711,"3","4"
"3750","112516",105.6,1.9,1.57,141.6,3060000,24.171712,"3","4"
"3751","112519",1.5,13.2,6.69,1874.7,88600000,12.645506,"1","1"
"3752","112531",3.1,19.4,1.24,0.8,24170000,21.729206,"1","2"
"3753","112532",1.3,14.9,1.17,265.3,17440000,8.678957,"1","1"
"3754","112540",22.9,4.6,2.24,26.3,10340000,23.92948,"2","3"
"3755","112547",3.2,1.1,1.42,16.4,1510000,24.171712,"1","2"
"3756","112549",9.4,1.4,2.17,8529.1,2950000,23.253249,"2","3"
"3757","112555",8.6,2,1.01,15.9,2040000,24.141433,"2","3"
"3758","112557",64.267,3.4,1.18,261.5,4040000,25.352593,"3","4"
"3759","112561",66.6,4.5,6.86,2.9,31100000,23.899201,"3","4"
"3760","112563",44.8,15,1.14,1237.5,1.7e+07,23.111947,"3","4"
"3761","112568",2.5,6.9,1.48,45.2,10200000,22.153112,"1","2"
"3762","112569",0.1,65.5,6.78,407.6,444100000,16.077126,"1","1"
"3763","112573",5.1,4.4,1.02,186.6,4500000,25.191105,"1","2"
"3764","112577",25.4,21.8,1.11,908.6,24100000,23.979945,"2","3"
"3765","112582",1.2,26.6,3.17,22.4,84400000,21.486974,"1","1"
"3766","112585",0.2,15.2,3.86,614.9,58600000,10.384674,"1","1"
"3767","112589",29.5,1.9,3.79,431.7,7120000,24.989245,"2","3"
"3768","112590",4,33.3,1.83,7342.3,60900000,8.002726,"1","2"
"3769","112593",32.5,4.3,1.21,153.6,5130000,25.937987,"3","4"
"3770","112604",10.25,40.3,9.75,290,393400000,25.352593,"2","3"
"3771","112607",0.2,8.1,1.44,1185.3,11680000,10.384674,"1","1"
"3772","112608",1.1,7.1,4.11,2549.8,29300000,17.439681,"1","1"
"3773","112610",6.2,5,1.18,3071.6,5840000,24.040503,"1","2"
"3774","112614",97.5,35.8,8.83,331.8,316300000,25.191105,"3","4"
"3775","112620",160.6,13,7.88,1064.8,102300000,24.353386,"3","4"
"3776","112628",7.8,0.9,1.28,60.9,1090000,23.899201,"2","3"
"3777","112629",16.875,14.6,1.61,3578.8,23500000,13.967689,"2","3"
"3778","112631",2.7,2.2,1.17,4.5,2590000,13.967689,"1","2"
"3779","112643",6.3,1.3,1.74,6.1,2210000,26.059103,"1","2"
"3780","112653",70,4.4,1.89,171.3,8350000,24.323107,"3","4"
"3781","112655",12.1,10.3,3.49,375.3,35900000,24.323107,"2","3"
"3782","112666",0.678,15.7,9.84,573.9,154700000,18.994003,"1","1"
"3783","112668",0.9,18,1.61,1879.2,28900000,23.313807,"1","1"
"3784","112670",5.3,13.1,2.17,558.1,28400000,22.768785,"1","2"
"3785","112673",8.5,16.2,2.45,2864.6,39600000,24.323107,"2","3"
"3786","112679",12.8,16.4,2.74,623.1,44900000,24.292828,"2","3"
"3787","112680",55.533,4.3,1.24,1.4,5370000,23.556039,"3","4"
"3788","112682",15.4,2.3,1.38,6.7,3230000,21.799857,"2","3"
"3789","112685",6.1,11.8,4.14,578.1,48800000,26.059103,"1","2"
"3790","112686",40.4,2.7,1.91,139.4,5080000,24.323107,"3","4"
"3791","112690",84,1.7,1.44,82.1,2380000,24.73692,"3","4"
"3792","112693",39.5,12.2,1.63,366.7,19800000,25.806778,"3","4"
"3793","112705",2.8,2.5,2.39,262.4,6050000,26.341707,"1","2"
"3794","112710",40.9,11.1,1.1,1138.7,12200000,14.724664,"3","4"
"3795","112713",6,28.9,3.9,560.1,112600000,14.724664,"1","2"
"3796","112715",147,1.2,1.26,38.1,1540000,24.676362,"3","4"
"3797","112721",3.1,42.6,4.77,12522.2,203400000,15.562383,"1","2"
"3798","112722",18.6,73.7,6.91,224.9,509400000,23.384458,"2","3"
"3799","112730",19.6,13.6,1.86,306.6,25400000,24.464409,"2","3"
"3800","112731",3.4,2.9,1.19,0.6,3420000,25.826964,"1","2"
"3801","112734",0.583,7.7,3.19,3544.4,24500000,24.171712,"1","1"
"3802","112735",22.4,3.8,6.23,182.3,23560000,23.868922,"2","3"
"3803","112741",25.2,2.1,2.43,27.5,5210000,24.101061,"2","3"
"3804","112753",111.6,3.1,5.28,332.5,16570000,24.171712,"3","4"
"3805","112756",16,3.2,5.78,75.2,18600000,24.101061,"2","3"
"3806","112758",1.7,4.2,9.67,97.8,40920000,26.281149,"1","1"
"3807","112764",6.4,2.6,1.27,15.4,3260000,24.101061,"1","2"
"3808","112771",110.067,258.9,2.95,7883.8,762900000,24.757106,"3","4"
"3809","112774",1.2,1.1,1.33,2304.9,1390000,15.289872,"1","1"
"3810","112776",2.8,1.7,2.7,9064.9,4700000,15.289872,"1","2"
"3811","112778",25.9,18.9,6.58,309.3,124200000,25.94808,"2","3"
"3812","112780",1.7,6.1,8.27,1704.1,50350000,10.273651,"1","1"
"3813","112781",13.8,37.5,3.65,1283.9,1.37e+08,26.25087,"2","3"
"3814","112783",2.4,1.6,1.04,6346.8,1650000,17.086426,"1","2"
"3815","112788",1.15,48.5,3.63,151.8,176400000,25.907708,"1","1"
"3816","112796",14.767,16.2,9.03,211,146800000,26.109568,"2","3"
"3817","112797",60.5,3.2,1.13,229.5,3670000,26.735334,"3","4"
"3818","112801",2,4.3,2.08,86,8880000,26.846357,"1","1"
"3819","112805",1.5,1.7,1.92,124.7,3200000,24.686455,"1","1"
"3820","112807",6.775,2,2.05,285.7,4070000,26.705055,"1","2"
"3821","112808",7.9,2.8,1.63,162.3,4600000,26.735334,"2","3"
"3822","112810",14.6,21.7,1.38,1062.1,30100000,26.109568,"2","3"
"3823","112813",3,2.3,1.78,88,4180000,26.846357,"1","2"
"3824","112815",12.7,7.3,5.49,162,40300000,23.646876,"2","3"
"3825","112817",7.633,8.5,1.85,616,15700000,26.483009,"2","3"
"3826","112820",39,7.8,2.9,127.8,22700000,23.646876,"3","4"
"3827","112821",5.8,5.2,1.19,81.7,6260000,23.677155,"1","2"
