Id,Chla,Depth,Area,WRT,Vol,T
111941,16.9,6.5,1.19,54.5,7.77,21.50716
111943,6.2,11.5,3.01,58.9,34.5,22.153112
111946,1.3,2.3,1.47,85.6,3.42,15.875266
111951,8.4,11.8,1.22,441.4,14.3,20.921766
111954,25.1,83.2,2.27,94.8,188.8,21.174091
111955,1.3,8.5,1.51,374.6,12.85,20.921766
111958,2.8,6.8,1.17,4397.7,7.98,19.771164
111963,19.8,43.2,7.53,227.7,325.1,21.153905
111967,10.2,6.8,1.51,249.2,10.27,20.063861
111973,70.467,14.4,9.73,5334,140.1,20.972231
111975,3,5.6,1.94,12572,10.86,13.018947
111977,5.9,31.4,1.81,4464.3,56.7,22.153112
111982,21.5,6.2,7.39,7690.9,45.85,25.433337
111987,7.2,14.4,2.79,1072.3,40.3,22.294414
111992,71.1,5.1,4.83,49.8,24.62,20.538232
111993,19,1.6,1.92,208.4,3.03,21.517253
111994,16,10.1,2.22,1012.7,22.4,21.517253
112003,3.7,23,2.47,14266.3,56.7,20.891487
112008,18.9,0.9,1.12,111.4,0.95,21.577811
112009,16.3,8.7,3.74,443.2,32.7,20.719906
112010,0.8,12.8,6.54,568.9,83.9,20.39693
112012,61.9,3.7,1.63,199.2,6.06,22.778878
112013,1.1,7.7,6.36,83.2,49.3,18.98391
112015,11.8,8.7,8.41,30092.6,72.8,22.385251
112019,88.8,7.7,2.09,901.4,16.2,20.003303
112023,13.8,9.5,5.28,9.6,50,21.40623
112028,14.1,11.8,4.88,290.1,57.7,21.50716
112033,51.1,37.7,2.87,224.7,108.2,20.538232
112034,2.5,6.5,1.91,357.7,12.3,19.771164
112037,5.3,28.2,8.59,9482.1,242.5,21.50716
112038,22.8,2.2,1.27,411.5,2.84,23.253249
112043,3.931,32.7,6.42,29297.8,210.1,19.771164
112044,2.1,22.2,2.1,195.2,46.6,21.042882
112046,39.7,13.2,1.45,357.1,19.1,20.588697
112048,1.8,14.4,3.07,987.6,44.2,7.720122
112049,1.511,13.9,1.64,211.3,22.8,15.733964
112050,55.3,5.5,5.71,0.8,31.6,22.21367
112052,86.7,8.6,2.33,3454.9,20,23.253249
112053,16.5,6.9,3.6,515.2,24.88,22.667855
112054,49.95,8.5,3.05,15046.3,26,23.253249
112055,14.4,11.1,5.54,292.9,61.3,20.003303
112056,15.8,11.6,2.05,535.2,23.67,15.683499
112057,0.5,8.7,1.23,2055.8,10.66,15.683499
112059,1.2,22.9,3.99,520.8,91.3,20.90158
112061,1.8,14.7,1.19,4403.2,17.5,13.33183
112062,34.8,4,1.79,87.7,7.22,21.426416
112063,61.2,6.5,3.02,1169.3,19.7,24.484595
112064,5.1,0.9,1.74,3,1.52,21.476881
112066,7,14,3.29,587.6,46.1,20.639162
112067,36.7,16.3,5.38,277.2,87.6,22.01181
112068,6,17.6,2.16,472.4,38,21.567718
112071,2.9,22.5,4.29,2875.6,96.4,22.667855
112080,40.967,7.7,8.24,29351.8,63.4,22.072368
112082,49.9,9.9,4.29,376.4,42.6,23.243156
112084,3.9,19.3,9.58,290.3,184.7,21.396137
112085,11.5,10.7,1.81,7446,19.3,20.144605
112088,129.367,5.8,9.97,12431.4,58,25.917801
112089,40.925,49.4,3.24,211.5,160.2,22.183391
112095,3.171,8,1.93,122.5,15.41,12.312437
112099,34.4,9.2,8.25,361.4,76,20.639162
112101,22.1,1.4,3.11,148.4,4.35,24.484595
112102,29.3,5.5,2.7,414.8,14.77,23.556039
112106,3.6,29.9,4.16,131102.7,124.6,20.144605
112107,25.05,5.6,1.14,86.9,6.38,22.01181
112108,54.6,4.1,1.86,31.9,7.65,22.657762
112109,2.5,7.9,1.46,511.1,11.44,20.144605
112111,13.5,7.2,1.63,827.7,11.8,23.162412
112112,3.3,13.5,1.33,3306.9,18,17.338751
112115,60.7,17.6,2.92,620.3,51.4,12.312437
112118,27.6,10.9,6.09,340,66.6,20.639162
112119,32.6,2.7,1.07,18,2.88,22.324693
112120,6.6,2.3,1.4,4048.5,3.15,20.144605
112121,1.2,13.3,1.86,569.3,24.84,12.231693
112122,79.2,9.2,5.32,2007,48.9,24.484595
112124,14.5,2.4,1.42,1337.1,3.47,20.144605
112126,8.421,4.5,5.07,235.6,22.7,12.231693
112129,34.8,7.1,1.51,478.6,10.75,21.375951
112133,2.7,4.1,4.72,10311.5,19.6,20.972231
112134,23.4,3,1.13,138.1,3.41,22.607297
112135,13.5,5.7,2.75,155.5,15.64,22.657762
112138,106.6,8.3,2.76,1381.6,22.8,22.657762
112141,17,9.7,2.02,678.6,19.7,23.162412
112142,83.3,2.4,1.16,58.8,2.83,22.324693
112143,4.5,7.3,2.63,25,19.1,22.304507
112144,1,14.6,2.79,15.5,40.7,21.850322
112146,1.4,13.1,1.05,158.9,13.8,12.231693
112147,28.6,9.8,4.59,466.7,45.2,21.234649
112153,2.11,18.2,1.51,16.6,27.4,19.266514
112155,130,5.9,1.18,131.6,6.98,21.567718
112158,52.733,13.2,4.6,96.1,60.8,21.476881
112162,24.8,0.9,2.07,389.8,1.78,23.535853
112164,2.2,23.4,5.34,402.7,125.3,12.372995
112169,43.7,13.3,2.37,547.4,31.5,21.234649
112172,16,1.8,1.34,34.5,2.39,23.52576
112173,318.2,10.1,3.62,10360.2,36.7,24.484595
112178,1.9,9.8,1.21,740.6,11.84,12.988668
112182,144.8,10.2,7.71,295.7,78.6,21.799857
112183,2.2,48,1.22,718.5,58.6,17.944331
112188,6.8,2.5,1.22,17.8,3.11,23.061482
112189,95.6,2.3,1.9,100.9,4.45,22.587111
112197,11.6,3.3,1.23,149,4.05,22.768785
112202,7.2,13.8,4.88,9765.6,67.5,17.944331
112205,10.2,2.6,1.4,15.5,3.66,23.061482
112207,20,39.4,1.89,1769.3,74.6,23.031203
112209,4.6,17.3,3.79,824.9,65.5,22.829343
112210,19.2,41.9,5.69,1607.8,238.1,23.979945
112213,4.2,41.5,8.92,205.6,370,18.701306
112214,44.2,18.3,1.33,490.8,24.3,24.090968
112215,12.8,3.5,1.09,53.5,3.82,21.870508
112216,6.3,8.2,9.96,849,81.2,13.493318
112218,6.7,3,1.17,17,3.45,23.061482
112223,31.6,14.8,8.15,681.6,120.9,23.788178
112224,147.2,4.9,4.7,893.9,22.94,22.587111
112227,33.5,29.1,5.63,258.8,163.8,22.768785
112228,0.8,4.2,1.31,116.3,5.5,22.163205
112231,315,3.1,1.34,256.9,4.13,23.979945
112234,0.5,9.7,1.83,964.5,17.83,14.452153
112235,100.2,1.7,1.63,84.8,2.7,23.505574
112241,21.425,48.1,3.45,2110,165.9,21.70902
112242,8.8,11.1,8.12,1070.6,90,23.192691
112249,62,11.4,2.27,27356.9,26,17.944331
112250,8.4,2.6,8.1,131.4,20.99,24.040503
112252,41.6,7.2,6.76,398.4,48.4,22.577018
112253,14.8,26.7,4.74,175.1,126.5,22.183391
112254,47.3,1.9,2.13,198,3.97,24.040503
112259,1.7,4.5,1.01,1168.7,4.54,23.788178
112260,19.2,0.7,1.57,9,1.17,23.132133
112264,91.9,10.5,2.37,81.2,24.86,22.021903
112265,40.2,83.5,5.24,571.5,437.9,17.944331
112267,13,14,2.37,420.9,33.2,21.870508
112270,1.3,5.4,1.38,12442.1,7.52,23.132133
112277,4.2,1.8,3.63,8,6.71,20.49786
112280,12.5,50.8,5.54,320.5,281.4,22.556832
112283,0.9,1.5,1.37,353.6,2.05,23.344086
112284,11.45,0.8,1.44,199.1,1.12,24.464409
112285,23.9,4.9,1.04,223.3,5.09,24.605711
112288,4.3,1.2,2.1,116,2.6,22.486181
112290,31.775,3.2,1.5,161.5,4.77,24.656176
112294,6,0.9,1.42,10.7,1.31,23.202784
112302,5,12.1,7.45,76.4,90,16.723078
112304,36.7,11.2,2.72,817.2,30.5,24.23227
112305,100.4,7.3,3.38,31.4,24.8,23.202784
112309,1.6,24.8,2.04,88.3,50.7,11.787601
112310,47,12,2.56,180.2,30.8,21.961345
112314,2.9,34.5,6.33,369.3,218.3,23.778085
112315,14.2,1.8,1.16,308.8,2.08,23.202784
112316,0.6,46.8,1.21,8087.6,56.6,8.567934
112319,29.5,2.1,1.81,69,3.73,22.637576
112321,17.7,1.7,2.75,86.5,4.65,24.43413
112323,57.3,7.8,3.56,191.9,27.8,23.42483
112324,1.3,48.3,1.91,148.3,92.2,16.86438
112328,1.4,8.1,1.6,497.7,12.9,11.787601
112330,2.2,69.5,6.3,66.7,437.9,20.447395
112331,57,2,1.12,67.6,2.23,23.202784
112332,54.5,0.7,1.15,94.7,0.82,24.43413
112333,3.6,17.4,3.89,2674.3,67.7,13.493318
112334,12.3,2.2,1.18,163.1,2.63,23.202784
112339,216,1.7,2.21,208.2,3.67,23.202784
112341,1.3,26,6.42,7559.3,167.2,8.567934
112343,44.2,38.5,4.64,108.6,178.9,21.577811
112345,6.175,4.9,1.87,2598.3,9.2,24.767199
112353,26,12.6,2.64,117.4,33.3,22.768785
112357,27.4,14.3,7.51,316.5,107.4,21.577811
112358,7.6,19.2,1.56,414.6,29.8,22.768785
112362,27.1,1.2,1.7,60.4,2.02,24.706641
112364,21,7.1,2.3,31.3,16.42,16.723078
112366,9.8,11.4,1.29,2025.5,14.7,22.465995
112368,16.3,7.4,1.39,207,10.34,18.257214
112369,29.3,14,1.8,736.5,25.2,23.313807
112370,47.8,3.5,4.11,343.6,14.4,20.669441
112374,0.5,2.8,1.4,117.3,3.94,23.344086
112375,1.7,20.8,1.19,3363.3,24.7,13.493318
112376,10.8,10.8,1.27,156,13.72,21.577811
112377,1,4.8,2.72,187.7,13.17,8.567934
112380,2.3,2.4,1.21,63.4,2.87,23.344086
112382,2.682,19.6,6.57,100.6,128.9,22.122833
112383,39.9,8.9,5.53,491.4,49,23.697341
112388,23,46.5,7.82,357,363.6,22.657762
112389,34.4,13.6,2.44,487.6,33.2,24.625897
112390,84.8,3.2,2.46,164.6,7.75,23.889108
112394,29.8,13.6,3.51,791.6,47.6,24.817664
112399,11.6,1.5,1.93,25.9,2.9,16.803822
112400,2,29.4,1.72,39043.2,50.6,20.649255
112403,121.4,10.3,1.39,518.8,14.3,24.817664
112405,72,11,2.5,423.1,27.6,24.454316
112406,6.1,17.7,3.27,599.4,57.9,24.817664
112407,7.025,21.3,5.58,1655.9,118.61,11.636206
112417,1.6,2.7,1.33,440.5,3.54,20.053768
112419,0.2,22.4,5.86,452.2,131,10.465418
112420,115,0.9,3.02,33.2,2.62,23.132133
112421,14,5.5,1.8,112,9.9,25.604918
112425,11.5,11.7,1.42,522.4,16.7,24.817664
112426,2.4,0.8,1.26,25.6,1,24.141433
112427,93.6,16.8,2.05,161,34.5,23.132133
112429,33.8,2.5,1.04,251.3,2.56,24.817664
112430,20,3.2,1,4644.5,3.21,20.649255
112431,8.2,0.8,1.03,0.1,0.86,21.143812
112432,33.9,5.7,1.36,153.4,7.7,25.433337
112433,13,10.6,2.14,642.4,22.7,23.091761
112436,15.6,12.5,1.55,391.2,19.4,23.788178
112439,4.2,18.3,6.83,6371.6,124.97,9.314816
112442,132,2.5,9.61,141.6,23.96,25.433337
112445,91.3,3.2,1.86,208.1,5.93,25.292035
112447,14,26.7,1.17,1.5,31.2,23.253249
112448,14.7,5.9,1.62,1.2,9.59,21.91088
112449,14.5,7.3,2.57,2734.4,18.9,12.796901
112454,6.4,8.5,1.39,388,11.8,23.919387
112455,16.3,3.7,1.24,189.8,4.62,24.504781
112462,1.8,26,2,11.1,52,14.502618
112464,113.1,0.9,1.05,9.9,0.95,20.174884
112467,89.55,0.7,1.13,26.2,0.83,23.697341
112476,2.7,10.9,1.21,312.4,13.2,15.310058
112479,24.3,9.8,1.79,643,17.5,23.92948
112484,14.2,20.5,8.24,625.2,168.8,12.645506
112485,35.3,3.4,7.38,8.7,24.95,25.069989
112486,5.4,1.7,1.86,238.6,3.26,24.878222
112488,68.4,6.5,5.67,115.9,37,25.069989
112490,4.8,16.3,2.84,243.9,46.3,22.950459
112493,17.3,5.3,1.38,1.4,7.25,25.493895
112501,12.6,23,1.34,444.2,30.7,23.92948
112502,34.3,3.5,1.48,0.8,5.11,25.493895
112503,2.4,22.2,3.7,316.3,82.09,14.502618
112506,12,105.9,4.82,147,509.9,19.18577
112508,52.4,5.6,7.98,584.6,44.8,24.605711
112516,105.6,1.9,1.57,141.6,3.06,24.171712
112519,1.5,13.2,6.69,1874.7,88.6,12.645506
112531,3.1,19.4,1.24,0.8,24.17,21.729206
112532,1.3,14.9,1.17,265.3,17.44,8.678957
112540,22.9,4.6,2.24,26.3,10.34,23.92948
112547,3.2,1.1,1.42,16.4,1.51,24.171712
112549,9.4,1.4,2.17,8529.1,2.95,23.253249
112555,8.6,2,1.01,15.9,2.04,24.141433
112557,64.267,3.4,1.18,261.5,4.04,25.352593
112561,66.6,4.5,6.86,2.9,31.1,23.899201
112563,44.8,15,1.14,1237.5,17,23.111947
112568,2.5,6.9,1.48,45.2,10.2,22.153112
112569,0.1,65.5,6.78,407.6,444.1,16.077126
112573,5.1,4.4,1.02,186.6,4.5,25.191105
112577,25.4,21.8,1.11,908.6,24.1,23.979945
112582,1.2,26.6,3.17,22.4,84.4,21.486974
112584,6.7,3.8,9.43,139.2,35.8,#N/A
112585,0.2,15.2,3.86,614.9,58.6,10.384674
112589,29.5,1.9,3.79,431.7,7.12,24.989245
112590,4,33.3,1.83,7342.3,60.9,8.002726
112593,32.5,4.3,1.21,153.6,5.13,25.937987
112604,10.25,40.3,9.75,290,393.4,25.352593
112607,0.2,8.1,1.44,1185.3,11.68,10.384674
112608,1.1,7.1,4.11,2549.8,29.3,17.439681
112610,6.2,5,1.18,3071.6,5.84,24.040503
112614,97.5,35.8,8.83,331.8,316.3,25.191105
112620,160.6,13,7.88,1064.8,102.3,24.353386
112628,7.8,0.9,1.28,60.9,1.09,23.899201
112629,16.875,14.6,1.61,3578.8,23.5,13.967689
112631,2.7,2.2,1.17,4.5,2.59,13.967689
112643,6.3,1.3,1.74,6.1,2.21,26.059103
112653,70,4.4,1.89,171.3,8.35,24.323107
112655,12.1,10.3,3.49,375.3,35.9,24.323107
112666,0.678,15.7,9.84,573.9,154.7,18.994003
112668,0.9,18,1.61,1879.2,28.9,23.313807
112670,5.3,13.1,2.17,558.1,28.4,22.768785
112673,8.5,16.2,2.45,2864.6,39.6,24.323107
112679,12.8,16.4,2.74,623.1,44.9,24.292828
112680,55.533,4.3,1.24,1.4,5.37,23.556039
112682,15.4,2.3,1.38,6.7,3.23,21.799857
112685,6.1,11.8,4.14,578.1,48.8,26.059103
112686,40.4,2.7,1.91,139.4,5.08,24.323107
112690,84,1.7,1.44,82.1,2.38,24.73692
112693,39.5,12.2,1.63,366.7,19.8,25.806778
112705,2.8,2.5,2.39,262.4,6.05,26.341707
112710,40.9,11.1,1.1,1138.7,12.2,14.724664
112713,6,28.9,3.9,560.1,112.6,14.724664
112715,147,1.2,1.26,38.1,1.54,24.676362
112721,3.1,42.6,4.77,12522.2,203.4,15.562383
112722,18.6,73.7,6.91,224.9,509.4,23.384458
112730,19.6,13.6,1.86,306.6,25.4,24.464409
112731,3.4,2.9,1.19,0.6,3.42,25.826964
112734,0.583,7.7,3.19,3544.4,24.5,24.171712
112735,22.4,3.8,6.23,182.3,23.56,23.868922
112741,25.2,2.1,2.43,27.5,5.21,24.101061
112753,111.6,3.1,5.28,332.5,16.57,24.171712
112756,16,3.2,5.78,75.2,18.6,24.101061
112758,1.7,4.2,9.67,97.8,40.92,26.281149
112764,6.4,2.6,1.27,15.4,3.26,24.101061
112771,110.067,258.9,2.95,7883.8,762.9,24.757106
112774,1.2,1.1,1.33,2304.9,1.39,15.289872
112776,2.8,1.7,2.7,9064.9,4.7,15.289872
112778,25.9,18.9,6.58,309.3,124.2,25.94808
112780,1.7,6.1,8.27,1704.1,50.35,10.273651
112781,13.8,37.5,3.65,1283.9,137,26.25087
112783,2.4,1.6,1.04,6346.8,1.65,17.086426
112788,1.15,48.5,3.63,151.8,176.4,25.907708
112796,14.767,16.2,9.03,211,146.8,26.109568
112797,60.5,3.2,1.13,229.5,3.67,26.735334
112801,2,4.3,2.08,86,8.88,26.846357
112805,1.5,1.7,1.92,124.7,3.2,24.686455
112807,6.775,2,2.05,285.7,4.07,26.705055
112808,7.9,2.8,1.63,162.3,4.6,26.735334
112810,14.6,21.7,1.38,1062.1,30.1,26.109568
112813,3,2.3,1.78,88,4.18,26.846357
112815,12.7,7.3,5.49,162,40.3,23.646876
112817,7.633,8.5,1.85,616,15.7,26.483009
112820,39,7.8,2.9,127.8,22.7,23.646876
112821,5.8,5.2,1.19,81.7,6.26,23.677155
112823,23.017,7.1,1.71,29.4,12.19,23.677155
112824,2.2,3.7,1.52,1.3,5.53,26.483009
112829,19.457,5.4,1.89,48.6,10.23,23.677155
112831,14.1,4.8,2.48,91.9,11.88,23.788178
112833,7.95,4.7,1,7.2,4.66,25.584732
112841,36.9,12.2,2.47,339.4,30.2,23.646876
112844,18.7,6.8,1.02,107,6.9,18.822422
112846,126.4,2.1,2.39,374.6,4.95,22.577018
112848,29.458,5.7,1.52,157.9,8.61,24.060689
112852,8.1,3.3,1.71,682.4,5.72,20.215256
112860,2.4,13.8,1.43,1031.7,19.7,21.789764
112867,21.4,7.8,2.33,703,18.1,26.876636
112870,21.3,12.8,6.5,17.9,83.4,23.061482
112874,5.45,4.5,3.67,358.4,16.41,26.876636
112875,2.7,3.2,1.13,176.6,3.63,22.465995
112882,30.567,5.8,2.16,134,12.46,24.151526
112887,22.4,5.3,2.19,289.4,11.6,23.111947
112890,26.131,3.7,1.49,29.5,5.53,24.151526
112894,2.3,5.2,6.26,298.3,32.35,26.927101
112900,3.367,15.9,2.01,492.3,31.9,26.866543
112902,21.9,11.9,3.29,210,39.2,27.482216
112903,13.7,4.4,1.51,7,6.61,23.111947
112904,1.2,2.3,1.04,39.7,2.44,27.482216
112906,25.5,14.2,9.33,8968.2,132.5,27.149147
112907,10.2,9.7,3.84,932.9,37.4,26.866543
112916,36.8,12.1,8.78,7.4,106.37,23.919387
112918,1,10.6,2.21,24.8,23.4,27.310635
112926,25.1,7.7,4.33,214.6,33.3,23.979945
112931,15.033,2.1,1.06,0.5,2.25,26.664683
112932,8.067,25.7,1.95,962,50.2,27.05831
112933,7.4,2.1,1.65,184.1,3.55,26.664683
112937,4.275,14.3,2.01,1926.8,28.8,26.896822
112938,13.2,1.6,1.38,312,2.18,24.575432
112942,3.3,10.9,2.14,1419.3,23.3,27.05831
112946,2.967,11,4.1,1674.7,45,27.05831
112954,9.2,3.6,2.2,37.8,7.86,26.896822
112958,1.6,13.7,4.78,258,65.7,24.252456
112964,35.175,7.3,3.98,352.2,29,26.583939
112968,8.1,4.6,1.31,282.9,6.04,27.098682
112969,16.75,3.1,2.19,172.5,6.83,26.583939
112974,4.7,2.8,1.34,132.6,3.75,27.098682
112978,109.6,1.9,1.33,23,2.59,25.413151
112986,29.867,18.4,5.35,4956.7,98.5,27.26017
112992,3.6,16.8,6.12,25.6,102.7,23.697341
112998,28,2.1,1.08,1148.6,2.28,23.72762
113000,98.1,2.7,1.05,28.7,2.84,23.919387
113001,13.4,14.3,1.34,1169.6,19.2,26.75552
113002,6.867,3.8,5.19,263.2,19.9,26.664683
113003,25.8,0.7,1.35,64.4,1,25.413151
113011,3.6,18.4,3.01,194.6,55.5,24.292828
113014,2.267,4.1,1.04,447.6,4.25,26.674776
113017,15.1,4.8,1.04,21.1,5,24.212084
113020,13.8,7.8,3.39,20.7,26.54,26.674776
113023,13.147,43,9.64,197.7,414.4,25.211291
113033,35.95,2.7,1.19,286.1,3.16,26.664683
113038,2.3,25.7,9.38,155.1,241.6,22.021903
113051,8.874,20.7,3.76,589.7,78,25.94808
113052,10,2.6,1.2,5245,3.17,22.375158
113056,10.2,0.6,1.08,470.4,0.65,17.792936
113058,32.6,10.2,1.54,635.4,15.7,27.381286
113062,2.8,2.7,1.78,1369.8,4.85,22.375158
113065,38.9,10.4,3.11,901.4,32.4,27.381286
113071,20.8,3.6,1.13,1029,4.09,27.401472
113084,4.5,13.9,1.04,4.8,14.4,22.435716
113113,6.775,7.8,4.8,1020.3,37.2,27.542774
113118,15.233,13.2,2.43,1187.1,32,27.542774
113128,4.867,54.7,7.31,2055.8,399.3,14.815501
113129,10.125,3.5,1.32,492.9,4.64,27.542774
113130,18.375,5.6,2.72,567.6,15.3,27.401472
113134,25,19.7,1,3403.1,19.7,26.45273
113142,5.033,34.4,8.11,1741.7,279.3,27.26017
113144,18.2,8.9,4.62,7.7,41.1,26.089382
113156,5.9,20.5,2.67,723.7,54.9,17.227728
113167,4.3,18.6,1.58,780.5,29.4,23.788178
113176,0.7,25.6,2.31,7613.2,59.2,16.35973
113184,8.4,2.9,1.17,305.4,3.4,27.26017
113186,9.055,55.3,4.95,303.9,273.6,25.130547
113195,14.44,39.8,4.94,505.4,196.7,25.130547
113199,37.6,5.9,9.65,956,57.4,22.889901
113202,13.723,65.2,7.01,826,457.1,25.130547
113204,60.6,1.2,1.83,55.9,2.28,25.968266
113206,3.1,3.1,2.65,368.2,8.14,26.987659
113215,241.2,3.7,1.76,9569,6.61,18.257214
113216,9.7,0.7,3.13,19.3,2.33,24.424037
113218,4.3,5.5,1.03,9317.5,5.64,18.963724
113220,16.6,28.9,1.38,3516.4,39.8,27.825378
113230,28.767,3.5,1.14,55.1,3.96,27.542774
113237,32.6,1.3,1.36,144.4,1.72,26.775706
113240,13,16.3,4.5,758.6,73.6,26.876636
113246,23,23.9,9.4,5945.9,224.5,19.044468
113258,7.2,47.5,4.63,115.2,219.6,29.329235
113262,10.3,2.2,1.49,136.7,3.31,26.422451
113265,44.9,20.6,3.75,900.1,77.3,27.280356
113268,6,1.3,1.49,3155.3,1.91,27.532681
113270,9.475,10.1,2.32,146.8,23.4,24.201991
113274,28,1.1,1.09,592.8,1.23,25.130547
113297,42.7,3.7,3.62,1213.9,13.53,26.422451
113303,4.2,33.6,9,325.6,302.3,27.028031
113326,11.5,3.3,1.02,14.8,3.41,24.625897
113327,6.4,8.1,9.02,3.1,73.4,24.676362
113329,41.4,8.1,2.02,402.3,16.3,23.868922
113349,12.133,10.9,3,175.9,32.6,24.928687
113356,5.25,15.9,3.73,735.2,59.2,23.505574
113357,5.1,4.5,1.31,283.7,5.91,23.697341
113360,33.667,58.5,2.76,3840.6,161.6,27.482216
113384,61.95,2.7,1.65,0.2,4.44,24.121247
113388,9.4,2.1,1.69,0.1,3.59,24.605711
113390,125.3,7.1,3.15,1001,22.4,23.697341
113397,17.75,12.8,1,117.3,12.8,24.565339
113423,80.1,5,2.38,99.4,11.84,26.442637
113443,23,1.7,1.07,121.6,1.79,25.766406
113466,116.8,6.7,6.4,173.9,42.8,27.996959
113471,29.8,3.5,4.71,41.2,16.71,28.097889
113472,32.5,12.8,3.82,1559.2,48.9,24.121247
113517,253.8,1.1,1.13,290.8,1.21,31.640532
113531,24.3,4.1,1.77,65.4,7.29,25.191105
113537,9.45,4.9,3.98,14.1,19.61,25.604918
113543,24.5,8,7.19,86.5,57.4,26.412358
113549,64.5,2.9,8.53,4,25.12,25.332407
113553,29.42,12.5,2.14,1211.7,26.8,26.563753
113557,12.5,9.6,5.56,119,53.1,24.646083
113585,9.1,36.2,5.81,685.3,210.6,26.220591
113590,10.9,1.7,1.29,521.5,2.25,24.817664
113592,16.35,23,6.83,2206.4,156.7,27.179426
113601,21.2,0.9,1.05,48.6,0.9,28.26947
113617,5.3,1.8,2.37,313.8,4.28,26.059103
113618,9.9,1.9,1.2,0.1,2.31,24.676362
113619,7.2,6,6.58,2.3,39.5,23.868922
113630,5.7,33.6,1.65,6297.7,55.5,27.05831
113631,29.9,2.7,1.44,281.9,3.95,25.998545
113639,20.4,1.4,1.12,0.1,1.53,24.676362
113644,40.1,2.2,1.06,104.1,2.36,26.483009
113661,105.8,2.6,1.11,41.1,2.91,26.483009
113665,104.4,2.8,1.24,227.3,3.5,26.341707
113675,148,2,2.26,711.6,4.49,28.107982
113684,16.1,5.1,1.79,60.2,9.08,26.483009
113685,217.6,5.1,2.44,237.7,12.37,24.373572
113686,2.75,25.5,4.44,2249.2,113.1,27.118868
113688,195.333,3.4,4.58,74.3,15.56,25.100268
113690,78.5,3,2.38,74.9,7.26,27.05831
113694,12.85,8.6,9.45,193,81.4,26.341707
113697,5.6,59,9.05,1122.1,534.1,26.75552
113709,2.9,45.5,9.76,1527.3,443.9,27.633611
113718,12.9,4.1,2.02,32210.3,8.35,25.968266
113726,43.744,10.1,6.94,585,69.9,26.341707
113729,33.833,2.3,1.69,417.1,3.89,25.766406
113766,10.2,3,6.07,7.5,18.1,24.464409
113785,78.75,2.4,1.09,0.1,2.58,25.352593
113792,326.9,2.6,8.79,18.2,23.09,25.292035
113800,14.3,4.1,1.04,81.7,4.27,24.646083
113802,61.4,7.1,6.64,264.5,47.1,25.352593
113804,62,8.9,7.61,117.6,67.8,25.554453
113810,15.1,1.2,1.31,12.2,1.59,24.070782
113817,46.4,4.4,1.04,264.5,4.62,25.080082
113823,20.6,3.4,1.71,95.1,5.8,26.412358
113829,4.233,2.8,1.53,8.6,4.24,24.958966
113838,16.3,13.9,5.12,86.2,70.9,25.03971
113839,18.45,9.2,3.2,84,29.6,25.271849
113845,27.2,2.6,2.78,310.2,7.34,24.93878
113851,18.7,2.3,1.22,212.6,2.83,24.43413
113855,23.5,6.8,1.74,2079.8,11.86,24.43413
113863,15.5,6.5,3.75,52.2,24.27,26.594032
113871,16.95,1.7,3.64,1.3,6.22,24.514874
113885,30.3,42.7,2.11,11.1,90.2,26.846357
113889,12.08,1.5,1.27,50.2,1.87,25.44343
113892,7.505,0.9,1.64,277.8,1.44,25.433337
113927,2.92,0.9,2.76,41.8,2.53,25.433337
113940,7.555,1.4,1.03,185.9,1.41,24.646083
113967,20,12,9.09,9233.9,109.3,25.907708
113978,1.5,2.7,1.09,286.8,2.95,24.706641
113997,35.15,1.4,2.98,98.8,4.26,26.341707
114001,7,3.8,4.42,1048.3,16.58,24.625897
114009,11.7,0.8,1.14,20.4,0.88,25.554453
114011,8.95,0.9,1.47,161.6,1.38,26.341707
114025,10.2,1.3,1.13,4.9,1.46,24.424037
114045,12.95,0.5,1.21,8.2,0.6,25.665476
114054,10.186,0.6,1.29,29.6,0.74,25.554453
114057,11.657,2.3,9.64,5.2,21.92,24.424037
114134,14.2,2.6,8.86,285.3,23.1,25.837057
114158,13.175,0.5,2.79,181.5,1.4,#N/A
114244,89.133,8,4.98,5845.6,39.9,27.96668
114260,8.8,3.2,3.38,6547.3,10.75,28.915422
114301,0.6,2.3,1.16,360,2.71,25.332407
114312,3.5,2.3,1.14,17.1,2.66,25.080082
114317,27.6,4.7,1.41,1365.2,6.61,25.130547
114318,60.2,2.9,1.98,88.5,5.73,25.130547
114319,98.5,3.8,1.12,457,4.22,25.130547
114324,84.2,2.8,1.02,120.1,2.86,25.130547
114325,11,7.6,9.75,253.4,74.12,25.080082
114332,200,2.4,1.42,6.4,3.45,25.130547
114334,20.6,25,8.33,299.9,208.5,27.169333
114342,5.6,2.8,1.16,647.6,3.3,25.332407
114353,46,3,1.36,86.5,4.07,25.332407
114356,21.4,1.3,1.34,334.2,1.73,29.117282
114358,10.9,7.2,7.11,162.3,51.1,25.130547
114363,16,4.8,3.71,433.5,17.98,25.130547
114368,7.5,3,1.25,503.7,3.79,25.332407
114376,3.033,1.7,1.56,11.4,2.59,25.857243
114383,18,1.9,1.19,24.2,2.29,25.292035
114390,4.05,2.1,1.27,383.6,2.72,25.332407
114392,5.9,5,3.56,85.7,17.65,25.332407
114394,32,18.9,5.48,812.4,103.6,25.473709
114395,7.1,3.7,1.71,274.5,6.4,25.332407
114404,4.9,2.4,1.35,165.7,3.26,25.332407
114412,2.8,2.3,1.41,89.2,3.18,25.857243
